iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
COL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,42
COM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,43
CPV,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,44
CRI,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,45
CUB,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,46
CUW,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,47
CXR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,48
CYM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,49
CYP,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,50
CZE,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,51
DEU,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,52
DJI,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,53
DMA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,54
DNK,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,55
DOM,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,56
DZA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,57
ECU,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,58
EGY,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,59
ERI,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,60
ESP,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,62
EST,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,63
ETH,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,64
FIN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,65
FJI,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,66
FRA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,67
FSM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,68
GAB,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,69
GBR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,70
GEO,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,71
GHA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,72
GIB,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,73
GIN,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,74
GMB,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,75
GNB,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,76
GNQ,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,77
GRC,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,78
GRD,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,79
GTM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,81
GUM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,82
GUY,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,83
HKG,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,84
HND,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,85
HRV,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,86
HTI,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,87
HUN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,88
IDN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,89
IND,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,90
IRL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,91
IRN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,92
IRQ,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,93
ISL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,94
ISR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,95
ITA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,96
JAM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,97
JOR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,98
JPN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,99
KAZ,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,100
KEN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,101
KGZ,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,102
KHM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,103
KIR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,104
KNA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,105
KOR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,106
KWT,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,107
LAO,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,108
LBN,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,109
LBR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,110
LBY,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,111
LCA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,112
LKA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,113
LSO,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,114
LTU,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,115
LUX,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,116
LVA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,117
MAC,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,118
MAR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,119
MDA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,120
MDG,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,121
MDV,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,122
MEX,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,123
MHL,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,124
MKD,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,125
MLI,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,126
MLT,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,127
MMR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,128
MNE,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,129
MNG,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,130
MNP,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,131
MOZ,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,132
MRT,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,133
MSR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,134
MUS,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,135
MWI,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,136
MYS,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,137
NAM,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,138
NCL,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,139
NER,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,140
NGA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,142
NIC,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,143
NLD,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,144
NOR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,145
NPL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,146
NRU,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,147
NZL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,148
OMN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,149
PAK,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,150
PAN,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,151
PER,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,152
PHL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,153
PLW,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,154
PNG,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,155
POL,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,156
PRK,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,157
PRT,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,158
PRY,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,159
PSE,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,160
QAT,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,162
ROU,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,163
RUS,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,164
RWA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,165
S19,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,166
SAU,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,167
SDN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,168
SEN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,169
SGP,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,170
SLB,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,171
SLE,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,172
SLV,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,173
SOM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,175
SRB,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,177
SSD,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,178
STP,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,179
SUR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,180
SVK,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,181
SVN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,182
SWE,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,183
SWZ,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,184
SYC,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,186
SYR,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,187
TCA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,188
TCD,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,189
TGO,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,190
THA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,191
TJK,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,192
TKM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,194
TLS,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,195
TON,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,196
TTO,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,197
TUN,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,198
TUR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,199
TUV,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,200
TZA,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,201
UGA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,202
UKR,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,203
URY,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,205
USA,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,206
UZB,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,207
VCT,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,208
VEN,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,209
VGB,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,210
VNM,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,211
VUT,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,212
WSM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,214
YEM,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,215
ZAF,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,216
ZMB,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,217
ZWE,2023,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,218
_X,2023,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,219
ABW,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,0
AFG,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,1
AGO,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,2
AIA,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,3
ALB,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,4
ARE,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,6
ARG,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,7
ARM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,8
ATG,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,10
AUS,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,11
AUT,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,12
AZE,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,13
BDI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,14
BEL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,15
BEN,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,16
BFA,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,17
BGD,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,18
BGR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,19
BHR,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,20
BHS,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,21
BIH,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,22
BLR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,23
BLZ,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,24
BMU,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,25
BOL,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,26
BRA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,27
BRB,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,28
BRN,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,29
BTN,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,30
BWA,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,31
CAF,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,32
CAN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,33
CHE,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,34
CHL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,35
CHN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,36
CIV,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,37
CMR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,38
COD,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,39
COG,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,40
COL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,42
COM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,43
CPV,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,44
CRI,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,45
CUB,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,46
CUW,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,47
CYM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,49
CYP,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,50
CZE,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,51
DEU,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,52
DJI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,53
DMA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,54
DNK,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,55
DOM,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,56
DZA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,57
ECU,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,58
EGY,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,59
ERI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,60
ESH,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,61
ESP,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,62
EST,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,63
ETH,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,64
FIN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,65
FJI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,66
FRA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,67
FSM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,68
GAB,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,69
GBR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,70
GEO,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,71
GHA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,72
GIB,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,73
GIN,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,74
GMB,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,75
GNB,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,76
GNQ,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,77
GRC,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,78
GRD,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,79
GTM,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,81
GUM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,82
GUY,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,83
HKG,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,84
HND,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,85
HRV,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,86
HTI,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,87
HUN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,88
IDN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,89
IND,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,90
IRL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,91
IRN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,92
IRQ,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,93
ISL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,94
ISR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,95
ITA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,96
JAM,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,97
JOR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,98
JPN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,99
KAZ,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,100
KEN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,101
KGZ,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,102
KHM,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,103
KIR,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,104
KNA,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,105
KOR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,106
KWT,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,107
LAO,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,108
LBN,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,109
LBR,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,110
LBY,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,111
LCA,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,112
LKA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,113
LSO,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,114
LTU,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,115
LUX,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,116
LVA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,117
MAC,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,118
MAR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,119
MDA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,120
MDG,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,121
MDV,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,122
MEX,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,123
MHL,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,124
MKD,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,125
MLI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,126
MLT,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,127
MMR,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,128
MNE,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,129
MNG,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,130
MNP,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,131
MOZ,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,132
MRT,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,133
MSR,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,134
MUS,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,135
MWI,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,136
MYS,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,137
NAM,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,138
NCL,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,139
NER,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,140
NGA,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,142
NIC,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,143
NLD,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,144
NOR,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,145
NPL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,146
NZL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,148
OMN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,149
PAK,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,150
PAN,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,151
PER,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,152
PHL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,153
PLW,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,154
PNG,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,155
POL,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,156
PRK,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,157
PRT,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,158
PRY,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,159
PYF,2024,107415480500.0,18651931.0,0.0,25.399969972747947,16.741460291182065,161
QAT,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,162
ROU,2024,2674851578587.27,1374659064.0,0.0,28.614915010097288,21.041471584592312,163
